"Var1","Freq"
"FGD2",10
"FGD3",10
"FGD4",10
"FGD5",10
"FGD6",10
"FGF1",7
"FGF10",4
"FGF11",9
"FGF12",6
"FGF13",7
"FGF14",8
"FGF16",6
"FGF17",9
"FGF18",10
"FGF19",6
"FGF2",9
"FGF20",5
"FGF21",10
"FGF22",8
"FGF23",9
"FGF3",9
"FGF4",6
"FGF5",6
"FGF6",10
"FGF7",10
"FGF8",6
"FGF9",10
"FGFBP1",10
"FGFBP2",9
"FGFBP3",6
"FGFR1",10
"FGFR1OP2",10
"FGFR2",10
"FGFR3",10
"FGFR4",10
"FGFRL1",10
"FGG",10
"FGGY",10
"FGL1",8
"FGL2",10
"FGR",10
"FH",10
"FHAD1",8
"FHDC1",10
"FHIP1A",8
"FHIP1B",8
"FHIP2A",8
"FHIP2B",8
"FHIT",10
"FHL1",10
"FHL2",10
"FHL3",10
"FHL5",9
"FHOD1",10
"FHOD3",10
"FIBCD1",10
"FIBIN",10
"FIBP",10
"FICD",10
"FIG4",10
"FIGLA",4
"FIGN",9
"FIGNL1",10
"FIGNL2",3
"FILIP1",10
"FILIP1L",10
"FIP1L1",10
"FIRRM",8
"FIS1",10
"FITM1",10
"FITM2",10
"FIZ1",10
"FJX1",10
"FKBP10",10
"FKBP11",10
"FKBP14",10
"FKBP15",10
"FKBP1A",10
"FKBP1B",10
"FKBP2",2
"FKBP3",10
"FKBP4",10
"FKBP5",10
"FKBP6",9
"FKBP7",10
"FKBP8",10
"FKBP9",3
"FKBPL",10
"FKRP",10
"FKTN",10
"FLACC1",5
"FLAD1",10
"FLCN",10
"FLG",3
"FLG2",2
"FLI1",10
"FLII",10
"FLNA",10
"FLNB",10
"FLNC",10
"FLOT1",10
"FLOT2",10
"FLRT1",6
"FLRT2",10
"FLRT3",10
"FLT1",10
"FLT3",10
"FLT3LG",10
"FLT4",10
"FLVCR1",10
"FLVCR2",10
"FLYWCH1",10
"FLYWCH2",10
"FMC1",8
"FMN1",10
"FMN2",5
"FMNL1",10
"FMNL2",10
"FMNL3",10
"FMO1",10
"FMO2",10
"FMO3",10
"FMO4",10
"FMO5",10
"FMOD",10
"FMR1",10
"FMR1NB",3
"FN1",10
"FN3K",6
"FN3KRP",10
"FNBP1",10
"FNBP1L",10
"FNBP4",10
"FNDC1",10
"FNDC10",8
"FNDC11",8
"FNDC3A",10
"FNDC3B",10
"FNDC4",10
"FNDC5",10
"FNDC7",9
"FNDC8",9
"FNDC9",5
"FNIP1",10
"FNIP2",10
"FNTA",10
"FNTB",3
"FOCAD",8
"FOLH1",8
"FOLR1",10
"FOLR2",10
"FOLR3",10
"FOS",10
"FOSB",10
"FOSL1",10
"FOSL2",10
"FOXA1",10
"FOXA2",10
"FOXA3",8
"FOXB1",5
"FOXB2",3
"FOXC1",10
"FOXC2",9
"FOXD1",9
"FOXD2",6
"FOXD3",3
"FOXD4",3
"FOXD4L1",1
"FOXD4L3",1
"FOXD4L4",1
"FOXD4L5",1
"FOXD4L6",1
"FOXE1",4
"FOXE3",5
"FOXF1",10
"FOXF2",10
"FOXG1",7
"FOXH1",8
"FOXI1",6
"FOXI2",3
"FOXI3",3
"FOXJ1",10
"FOXJ2",10
"FOXJ3",10
"FOXK1",10
"FOXK2",10
"FOXL1",9
"FOXL2",5
"FOXL2NB",1
"FOXL3",1
"FOXM1",10
"FOXN1",7
"FOXN2",10
"FOXN3",10
"FOXN4",10
"FOXO1",10
"FOXO3",10
"FOXO3B",1
"FOXO4",10
"FOXO6",8
"FOXP1",10
"FOXP2",9
"FOXP3",10
"FOXP4",10
"FOXQ1",10
"FOXR1",5
"FOXR2",3
"FOXRED1",10
"FOXRED2",10
"FOXS1",10
"FPGS",10
"FPGT",9
"FPGT-TNNI3K",2
"FPR1",9
"FPR2",9
"FPR3",10
"FRA10AC1",10
"FRAS1",10
"FRAT1",10
"FRAT2",10
"FREM1",7
"FREM2",10
"FREM3",3
"FREY1",5
"FRG1",3
"FRG2",3
"FRG2B",3
"FRG2C",2
"FRK",10
"FRMD1",10
"FRMD3",10
"FRMD4A",10
"FRMD4B",10
"FRMD5",9
"FRMD6",10
"FRMD7",7
"FRMD8",10
"FRMPD1",6
"FRMPD2",3
"FRMPD3",8
"FRMPD4",7
"FRRS1",9
"FRRS1L",3
"FRS2",10
"FRS3",10
"FRY",10
"FRYL",10
"FRZB",10
"FSCB",3
"FSCN1",10
"FSCN2",9
"FSCN3",8
"FSD1",10
"FSD1L",7
"FSD2",8
"FSHB",5
"FSHR",5
"FSIP1",2
"FSIP2",2
"FST",9
"FSTL1",10
"FSTL3",10
"FSTL4",8
"FSTL5",2
"FTCD",10
"FTCDNL1",7
"FTH1",10
"FTHL17",3
"FTL",10
"FTMT",3
"FTO",10
"FTSJ1",10
"FTSJ3",10
"FUBP1",10
"FUBP3",10
"FUCA1",10
"FUCA2",10
"FUNDC1",10
"FUNDC2",10
"FUOM",8
"FURIN",10
"FUS",10
"FUT1",10
"FUT10",10
"FUT11",10
"FUT2",10
"FUT3",10
"FUT4",10
"FUT5",10
"FUT6",10
"FUT7",10
"FUT8",10
"FUT9",2
"FUZ",10
"FXN",10
"FXR1",10
"FXR2",10
"FXYD1",10
"FXYD2",3
"FXYD3",10
"FXYD4",6
"FXYD5",10
"FXYD6",10
"FXYD7",10
"FYB1",8
"FYB2",6
"FYCO1",10
"FYN",10
"FYTTD1",10
"FZD1",10
"FZD10",9
"FZD2",10
"FZD3",9
"FZD4",10
"FZD5",10
"FZD6",10
"FZD7",10
"FZD8",10
"FZD9",10
"FZR1",10
"G0S2",10
"G2E3",10
"G3BP1",10
"G3BP2",10
"G6PC1",3
"G6PC2",9
"G6PC3",10
"G6PD",10
"GAA",10
"GAB1",10
"GAB2",10
"GAB3",10
"GAB4",10
"GABARAP",10
"GABARAPL1",10
"GABARAPL2",10
"GABBR1",10
"GABBR2",9
"GABPA",10
"GABPB1",10
"GABPB2",10
"GABRA1",2
"GABRA2",2
"GABRA3",5
"GABRA4",4
"GABRA5",4
"GABRA6",2
"GABRB1",2
"GABRB2",6
"GABRB3",6
"GABRD",8
"GABRE",10
"GABRG1",2
"GABRG2",4
"GABRG3",3
"GABRP",5
"GABRQ",8
"GABRR1",3
"GABRR2",9
"GABRR3",2
"GAD1",5
"GAD2",5
"GADD45A",10
"GADD45B",10
"GADD45G",10
"GADD45GIP1",10
"GADL1",3
"GAGE1",5
"GAGE10",1
"GAGE12J",1
"GAGE2A",1
"GAK",10
"GAL",10
"GAL3ST1",10
"GAL3ST2",10
"GAL3ST3",8
"GAL3ST4",10
"GALC",10
"GALE",10
"GALK1",10
"GALK2",10
"GALM",10
"GALNS",10
"GALNT1",10
"GALNT10",10
"GALNT11",10
"GALNT12",10
"GALNT13",6
"GALNT14",10
"GALNT15",7
"GALNT16",7
"GALNT17",8
"GALNT18",8
"GALNT2",10
"GALNT3",10
"GALNT4",3
"GALNT5",10
"GALNT6",10
"GALNT7",10
"GALNT8",8
"GALNT9",10
"GALNTL5",2
"GALNTL6",3
"GALP",3
"GALR1",4
"GALR2",6
"GALR3",9
"GALT",10
"GAMT",10
"GAN",10
"GANAB",10
"GANC",10
"GAP43",5
"GAPDH",10
"GAPDHS",5
"GAPT",8
"GAPVD1",10
"GAR1",10
"GAREM1",8
"GAREM2",8
"GARIN1A",7
"GARIN1B",3
"GARIN2",1
"GARIN3",5
"GARIN4",8
"GARIN5A",8
"GARIN5B",8
"GARIN6",4
"GARNL3",10
"GARRE1",1
"GARS1",8
"GART",10
"GAS1",10
"GAS2",6
"GAS2L1",10
"GAS2L2",9
"GAS2L3",10
"GAS6",10
"GAS7",10
"GAS8",10
"GASK1A",3
"GASK1B",8
"GAST",10
"GATA1",10
"GATA2",10
"GATA3",10
"GATA4",6
"GATA5",8
"GATA6",10
"GATAD1",10
"GATAD2A",10
"GATAD2B",10
"GATB",8
"GATC",10
"GATD1",8
"GATM",10
"GBA1",1
"GBA2",10
"GBA3",6
"GBE1",10
"GBF1",10
"GBGT1",10
"GBP1",10
"GBP2",10
"GBP3",10
"GBP4",10
"GBP5",10
"GBP6",3
"GBP7",3
"GBX1",10
"GBX2",6
"GC",2
"GCA",10
"GCAT",10
"GCC1",10
"GCC2",10
"GCDH",10
"GCFC2",8
"GCG",5
"GCGR",10
"GCH1",10
"GCHFR",10
"GCK",10
"GCKR",9
"GCLC",10
"GCLM",10
"GCM1",5
"GCM2",3
"GCN1",8
"GCNA",6
"GCNT1",10
"GCNT2",10
"GCNT3",10
"GCNT4",6
"GCNT7",5
"GCOM1",3
"GCSAM",4
"GCSAML",3
"GCSH",3
"GDA",5
"GDAP1",10
"GDAP1L1",8
"GDAP2",10
"GDE1",10
"GDF1",2
"GDF10",9
"GDF11",10
"GDF15",10
"GDF2",10
"GDF3",9
"GDF5",10
"GDF6",3
"GDF7",9
"GDF9",9
"GDI1",10
"GDI2",10
"GDNF",10
"GDPD1",8
"GDPD2",10
"GDPD3",10
"GDPD4",3
"GDPD5",10
"GDPGP1",8
"GEM",10
"GEMIN2",10
"GEMIN4",10
"GEMIN5",10
"GEMIN6",10
"GEMIN7",10
"GEMIN8",10
"GEN1",9
"GET1",8
"GET3",8
"GET4",10
"GFAP",8
"GFER",10
"GFI1",10
"GFI1B",8
"GFM1",10
"GFM2",10
"GFOD1",10
"GFOD2",10
"GFPT1",10
"GFPT2",10
"GFRA1",7
"GFRA2",9
"GFRA3",10
"GFRA4",6
"GFRAL",2
"GFUS",8
"GFY",1
"GGA1",10
"GGA2",10
"GGA3",10
"GGACT",7
"GGCT",10
"GGCX",10
"GGH",10
"GGN",8
"GGNBP2",10
"GGPS1",10
"GGT1",3
"GGT5",10
"GGT6",10
"GGT7",10
"GGTA1",8
"GGTLC1",10
"GGTLC2",3
"GH1",9
"GH2",3
"GHDC",10
"GHITM",10
"GHR",10
"GHRH",5
"GHRHR",7
"GHRL",10
"GHSR",5
"GID4",8
"GID8",8
"GIGYF1",10
"GIGYF2",10
"GIMAP1",10
"GIMAP2",10
"GIMAP4",10
"GIMAP5",3
"GIMAP6",10
"GIMAP7",10
"GIMAP8",10
"GIMD1",1
"GIN1",10
"GINM1",8
"GINS1",10
"GINS2",10
"GINS3",10
"GINS4",9
"GIP",6
"GIPC1",10
"GIPC2",7
"GIPC3",10
"GIPR",10
"GIT1",10
"GIT2",10
"GJA1",10
"GJA10",6
"GJA3",8
"GJA4",10
"GJA5",10
"GJA8",10
"GJA9",2
"GJB1",10
"GJB2",10
"GJB3",10
"GJB4",3
"GJB5",9
"GJB6",5
"GJB7",3
"GJC1",10
"GJC2",10
"GJC3",3
"GJD2",10
"GJD3",10
"GJD4",10
"GK",10
"GK2",5
"GK3",1
"GK5",7
"GKAP1",10
"GKN1",6
"GKN2",10
"GLA",10
"GLB1",10
"GLB1L",10
"GLB1L2",10
"GLB1L3",3
"GLCCI1",10
"GLCE",10
"GLDC",9
"GLDN",10
"GLE1",10
"GLG1",10
"GLI1",10
"GLI2",10
"GLI3",10
"GLI4",9
"GLIPR1",10
"GLIPR1L1",5
"GLIPR1L2",3
"GLIPR2",10
"GLIS1",8
"GLIS2",10
"GLIS3",10
"GLMN",10
"GLMP",8
"GLO1",10
"GLOD4",10
"GLOD5",8
"GLP1R",10
"GLP2R",5
"GLRA1",5
"GLRA2",8
"GLRA3",2
"GLRB",7
"GLRX",10
"GLRX2",10
"GLRX3",10
"GLRX5",10
"GLS",10
"GLS2",10
"GLT1D1",10
"GLT6D1",3
"GLT8D1",10
"GLT8D2",10
"GLTP",10
"GLTPD2",7
"GLUD1",10
"GLUD2",5
"GLUL",10
"GLYAT",5
"GLYATL1",6
"GLYATL1B",1
"GLYATL2",3
"GLYATL3",2
"GLYCTK",10
"GLYR1",10
"GM2A",10
"GMCL1",10
"GMCL2",1
"GMDS",10
"GMEB1",10
"GMEB2",10
"GMFB",10
"GMFG",10
"GMIP",10
"GML",6
"GMNC",4
"GMNN",10
"GMPPA",10
"GMPPB",10
"GMPR",10
"GMPR2",10
"GMPS",10
"GNA11",10
"GNA12",10
"GNA13",10
"GNA14",10
"GNA15",10
"GNAI1",10
"GNAI2",10
"GNAI3",10
"GNAL",8
"GNAO1",10
"GNAQ",10
"GNAS",10
"GNAT1",8
"GNAT2",6
"GNAT3",2
"GNAZ",10
"GNB1",10
"GNB1L",10
"GNB2",10
"GNB3",10
"GNB4",10
"GNB5",10
"GNE",10
"GNG10",3
"GNG11",10
"GNG12",10
"GNG13",5
"GNG14",1
"GNG2",10
"GNG3",10
"GNG4",6
"GNG5",10
"GNG5B",1
"GNG7",10
"GNG8",8
"GNGT1",2
"GNGT2",10
"GNL1",10
"GNL2",10
"GNL3",10
"GNL3L",10
"GNLY",10
"GNMT",3
"GNPAT",10
"GNPDA1",10
"GNPDA2",10
"GNPNAT1",10
"GNPTAB",10
"GNPTG",10
"GNRH1",6
"GNRH2",10
"GNRHR",4
"GNS",10
"GOLGA1",10
"GOLGA2",10
"GOLGA3",10
"GOLGA4",10
"GOLGA5",10
"GOLGA6A",3
"GOLGA6B",1
"GOLGA6C",3
"GOLGA6L1",2
"GOLGA6L10",3
"GOLGA6L2",1
"GOLGA6L22",1
"GOLGA6L4",1
"GOLGA6L6",3
"GOLGA6L7",1
"GOLGA6L9",2
"GOLGA7",10
"GOLGA7B",10
"GOLGA8A",10
"GOLGA8B",1
"GOLGA8DP",1
"GOLGA8F",2
"GOLGA8K",1
"GOLGA8Q",1
"GOLGA8R",1
"GOLGA8S",1
"GOLGA8T",1
"GOLGB1",10
"GOLIM4",10
"GOLM1",10
"GOLM2",8
"GOLPH3",10
"GOLPH3L",10
"GOLT1A",10
"GOLT1B",10
"GON4L",10
"GON7",7
"GOPC",10
"GORAB",10
"GORASP1",10
"GORASP2",10
"GOSR1",10
"GOSR2",10
"GOT1",10
"GOT1L1",5
"GOT2",10
"GP1BA",10
"GP1BB",2
"GP2",7
"GP5",3
"GP6",5
"GP9",10
"GPA33",9
"GPAA1",10
"GPALPP1",8
"GPAM",10
"GPANK1",10
"GPAT2",3
"GPAT3",8
"GPAT4",8
"GPATCH1",10
"GPATCH11",8
"GPATCH2",10
"GPATCH2L",8
"GPATCH3",10
"GPATCH4",10
"GPATCH8",10
"GPBAR1",10
"GPBP1",10
"GPBP1L1",10
"GPC1",10
"GPC2",10
"GPC3",10
"GPC4",10
"GPC5",5
"GPC6",10
"GPCPD1",10
"GPD1",10
"GPD1L",10
"GPD2",10
"GPER1",8
"GPHA2",9
"GPHB5",10
"GPHN",10
"GPI",10
"GPIHBP1",10
"GPKOW",10
"GPLD1",7
"GPM6A",9
"GPM6B",10
"GPN1",10
"GPN2",10
"GPN3",10
"GPNMB",10
"GPR101",7
"GPR107",10
"GPR108",10
"GPR119",3
"GPR12",6
"GPR132",8
"GPR135",7
"GPR137",10
"GPR137B",10
"GPR137C",5
"GPR139",3
"GPR141",3
"GPR142",3
"GPR143",9
"GPR146",10
"GPR148",3
"GPR149",5
"GPR15",6
"GPR150",3
"GPR151",2
"GPR152",3
"GPR153",10
"GPR155",10
"GPR156",8
"GPR157",10
"GPR158",6
"GPR15LG",3
"GPR160",10
"GPR161",10
"GPR162",10
"GPR17",5
"GPR171",10
"GPR173",8
"GPR174",8
"GPR176",10
"GPR179",3
"GPR18",10
"GPR180",8
"GPR182",9
"GPR183",10
"GPR19",7
"GPR20",10
"GPR21",10
"GPR22",4
"GPR25",5
"GPR26",5
"GPR27",9
"GPR3",9
"GPR31",10
"GPR32",3
"GPR33",2
"GPR34",10
"GPR35",10
"GPR37",5
"GPR37L1",8
"GPR39",10
"GPR4",10
"GPR42",1
"GPR45",9
"GPR50",5
"GPR52",10
"GPR55",7
"GPR6",7
"GPR61",6
"GPR62",10
"GPR63",5
"GPR65",10
"GPR68",10
"GPR75",5
"GPR78",10
"GPR82",4
"GPR83",5
"GPR84",9
"GPR85",7
"GPR87",6
"GPR88",3
"GPR89A",1
"GPR89B",3
"GPRASP1",10
"GPRASP2",3
"GPRASP3",1
"GPRC5A",10
"GPRC5B",10
"GPRC5C",10
"GPRC5D",10
"GPRC6A",8
"GPRIN1",10
"GPRIN2",10
"GPRIN3",10
"GPS1",10
"GPS2",10
"GPSM1",10
"GPSM2",10
"GPSM3",10
"GPT",10
"GPT2",10
"GPX1",3
"GPX2",10
"GPX3",10
"GPX4",10
"GPX5",6
"GPX6",3
"GPX7",10
"GPX8",10
"GRAMD1A",10
"GRAMD1B",10
"GRAMD1C",9
"GRAMD2A",8
"GRAMD2B",8
"GRAMD4",10
"GRAP",10
"GRAP2",10
"GRAPL",2
"GRB10",10
"GRB14",10
"GRB2",10
"GRB7",10
"GREB1",5
"GREB1L",6
"GREM1",9
"GREM2",6
"GREP1",4
"GRHL1",10
"GRHL2",10
"GRHL3",7
"GRHPR",10
"GRIA1",7
"GRIA2",3
"GRIA3",5
"GRIA4",5
"GRID1",9
"GRID2",7
"GRID2IP",3
"GRIFIN",1
"GRIK1",5
"GRIK2",5
"GRIK3",5
"GRIK4",6
"GRIK5",10
"GRIN1",10
"GRIN2A",5
"GRIN2B",6
"GRIN2C",10
"GRIN2D",9
"GRIN3A",5
"GRIN3B",8
"GRINA",10
"GRIP1",6
"GRIP2",10
"GRIPAP1",10
"GRK1",9
"GRK2",8
"GRK3",8
"GRK4",6
"GRK5",10
"GRK6",10
"GRK7",4
"GRM1",5
"GRM2",10
"GRM3",6
"GRM4",10
"GRM5",6
"GRM6",6
"GRM7",5
"GRM8",5
"GRN",10
"GRP",10
"GRPEL1",10
"GRPEL2",10
"GRPR",9
"GRSF1",8
"GRTP1",10
"GRWD1",10
"GRXCR1",2
"GRXCR2",3
"GSAP",8
"GSC",7
"GSC2",4
"GSDMA",3
"GSDMB",10
"GSDMC",10
"GSDMD",10
"GSDME",8
"GSE1",8
"GSG1",5
"GSG1L",10
"GSG1L2",1
"GSK3A",10
"GSK3B",10
"GSKIP",8
"GSN",10
"GSPT1",10
"GSPT2",10
"GSR",10
"GSS",10
"GSTA1",8
"GSTA2",2
"GSTA3",9
"GSTA4",10
"GSTA5",3
"GSTCD",10
"GSTK1",10
"GSTM1",3
"GSTM2",3
"GSTM3",10
"GSTM4",10
"GSTM5",10
"GSTO1",10
"GSTO2",10
"GSTP1",10
"GSTT1",2
"GSTT2",2
"GSTT2B",2
"GSTT4",8
"GSTTP2",1
"GSTZ1",10
"GSX1",5
"GSX2",9
"GTDC1",10
"GTF2A1",10
"GTF2A1L",1
"GTF2A2",10
"GTF2B",10
"GTF2E1",10
"GTF2E2",10
"GTF2F1",10
"GTF2F2",10
"GTF2H1",10
"GTF2H2",1
"GTF2H2C",1
"GTF2H3",10
"GTF2H4",10
"GTF2H5",6
"GTF2I",10
"GTF2IRD1",10
"GTF2IRD2",3
"GTF2IRD2B",3
"GTF3A",10
"GTF3C1",10
"GTF3C2",10
"GTF3C3",10
"GTF3C4",10
"GTF3C5",10
"GTF3C6",3
"GTPBP1",10
"GTPBP10",10
"GTPBP2",10
"GTPBP3",10
"GTPBP4",10
"GTPBP6",10
"GTPBP8",10
"GTSE1",10
"GTSF1",10
"GTSF1L",10
"GUCA1A",2
"GUCA1ANB-GUCA1A",1
"GUCA1B",10
"GUCA1C",4
"GUCA2A",10
"GUCA2B",8
"GUCD1",8
"GUCY1A1",8
"GUCY1A2",10
"GUCY1B1",8
"GUCY2C",5
"GUCY2D",10
"GUCY2F",6
"GUF1",10
"GUK1",10
"GULP1",10
"GUSB",10
"GVQW3",4
"GXYLT1",10
"GXYLT2",10
"GYG1",10
"GYG2",10
"GYPA",4
"GYPB",4
"GYPC",10
"GYPE",6
"GYS1",10
"GYS2",2
"GZF1",10
"GZMA",10
"GZMB",10
"GZMH",10
"GZMK",10
"GZMM",10
"H1-0",8
"H1-1",6
"H1-10",8
"H1-2",8
"H1-3",8
"H1-4",6
"H1-5",5
"H1-6",5
"H1-7",7
"H1-8",8
"H2AC1",1
"H2AC11",1
"H2AC12",1
"H2AC13",1
"H2AC14",1
"H2AC15",8
"H2AC16",1
"H2AC17",8
"H2AC20",1
"H2AC21",1
"H2AC25",1
"H2AC4",8
"H2AC6",1
"H2AC8",7
"H2AJ",8
"H2AP",4
"H2AX",8
"H2AZ1",8
"H2AZ2",8
"H2BC10",8
"H2BC11",1
"H2BC12",8
"H2BC13",3
"H2BC14",4
"H2BC15",7
"H2BC17",3
"H2BC21",8
"H2BC26",1
"H2BC3",5
"H2BC4",7
"H2BC5",8
"H2BC6",8
"H2BC7",8
"H2BC8",8
"H2BC9",8
"H2BW1",1
"H2BW2",2
"H3-3A",1
"H3-3B",8
"H3-4",7
"H3-5",1
"H3-7",1
"H3C1",3
"H3C10",1
"H3C11",4
"H3C12",1
"H3C2",5
"H3C3",6
"H3C4",6
"H3C6",4
"H3C7",2
"H3C8",8
"H4C1",3
"H4C13",6
"H4C16",1
"H4C2",4
"H4C3",8
"H4C4",4
"H4C5",8
"H4C6",3
"H4C7",4
"H4C8",4
"H4C9",1
"H6PD",10
"HAAO",10
"HABP2",10
"HABP4",10
"HACD1",8
"HACD2",8
"HACD3",8
"HACD4",8
"HACE1",10
"HACL1",10
"HADH",10
"HADHA",10
"HADHB",10
"HAGH",10
"HAGHL",10
"HAL",9
"HAMP",10
"HAND1",8
"HAND2",8
"HAO1",4
"HAO2",6
"HAP1",10
"HAPLN1",6
"HAPLN2",9
"HAPLN3",10
"HAPLN4",7
"HAPSTR1",8
"HAPSTR2",1
"HARBI1",10
"HARS1",8
"HARS2",10
"HAS1",10
"HAS2",9
"HAS3",10
"HASPIN",5
"HAT1",10
"HAUS1",10
"HAUS2",10
"HAUS3",10
"HAUS4",10
"HAUS5",10
"HAUS6",8
"HAUS7",10
"HAUS8",10
"HAVCR1",3
"HAVCR2",10
"HAX1",10
"HBA1",1
"HBA2",3
"HBB",10
"HBD",9
"HBE1",5
"HBEGF",10
"HBG1",2
"HBG2",7
"HBM",9
"HBP1",10
"HBQ1",9
"HBS1L",10
"HBZ",3
"HCAR1",5
"HCAR2",3
"HCAR3",3
"HCCS",10
"HCFC1",10
"HCFC1R1",10
"HCFC2",10
"HCK",10
"HCLS1",10
"HCN1",3
"HCN2",10
"HCN3",10
"HCN4",7
"HCRT",7
"HCRTR1",5
"HCRTR2",6
"HCST",10
"HDAC1",10
"HDAC10",10
"HDAC11",10
"HDAC2",10
"HDAC3",10
"HDAC4",10
"HDAC5",10
"HDAC6",10
"HDAC7",10
"HDAC8",10
"HDAC9",7
"HDC",10
"HDDC2",10
"HDDC3",10
"HDGF",10
"HDGFL1",9
"HDGFL2",8
"HDGFL3",8
"HDHD2",10
"HDHD3",10
"HDHD5",8
"HDLBP",10
"HDX",6
"HEATR1",10
"HEATR3",10
"HEATR4",5
"HEATR5A",10
"HEATR5B",10
"HEATR6",10
"HEATR9",3
"HEBP1",10
"HEBP2",10
"HECA",10
"HECTD1",10
"HECTD2",9
"HECTD3",10
"HECTD4",8
"HECW1",4
"HECW2",10
"HEG1",10
"HELB",8
"HELLS",10
"HELQ",10
"HELT",3
"HELZ",10
"HELZ2",8
"HEMGN",3
"HEMK1",10
"HENMT1",10
"HEPACAM",9
"HEPACAM2",2
"HEPH",10
"HEPHL1",3
"HEPN1",3
"HERC1",10
"HERC2",10
"HERC3",6
"HERC4",10
"HERC5",10
"HERC6",10
"HERPUD1",10
"HERPUD2",10
"HES1",10
"HES2",10
"HES3",3
"HES4",10
"HES5",9
"HES6",10
"HES7",9
"HESX1",5
"HEXA",10
"HEXB",10
"HEXD",8
"HEXIM1",10
"HEXIM2",10
"HEY1",10
"HEY2",10
"HEYL",10
"HFE",10
"HFM1",2
"HGD",10
"HGF",10
"HGFAC",8
"HGH1",8
"HGS",10
"HGSNAT",10
"HHAT",10
"HHATL",5
"HHEX",10
"HHIP",9
"HHIPL1",9
"HHIPL2",7
"HHLA1",9
"HHLA2",6
"HIBADH",10
"HIBCH",10
"HIC1",10
"HIC2",10
"HID1",8
"HIF1A",10
"HIF1AN",10
"HIF3A",10
"HIGD1A",10
"HIGD1B",10
"HIGD1C",2
"HIGD2A",10
"HIGD2B",2
"HIKESHI",7
"HILPDA",10
"HINFP",10
"HINT1",10
"HINT2",10
"HINT3",10
"HIP1",10
"HIP1R",10
"HIPK1",10
"HIPK2",10
"HIPK3",10
"HIPK4",10
"HIRA",10
"HIRIP3",10
"HIVEP1",10
"HIVEP2",10
"HIVEP3",10
"HJURP",10
"HJV",3
"HK1",10
"HK2",10
"HK3",10
"HKDC1",10
"HLA-A",10
"HLA-B",10
"HLA-C",10
"HLA-DMA",10
"HLA-DMB",10
"HLA-DOA",10
"HLA-DOB",10
"HLA-DPA1",10
"HLA-DPB1",10
"HLA-DQA1",10
"HLA-DQA2",3
"HLA-DQB1",10
"HLA-DQB2",10
"HLA-DRA",10
"HLA-DRB1",10
"HLA-DRB3",2
"HLA-DRB4",2
"HLA-DRB5",3
"HLA-E",10
"HLA-F",10
"HLA-G",10
"HLCS",10
"HLF",10
"HLTF",10
"HLX",10
"HM13",10
"HMBOX1",10
"HMBS",10
"HMCES",8
"HMCN1",10
"HMCN2",9
"HMG20A",10
"HMG20B",10
"HMGA1",9
"HMGA2",5
"HMGB1",10
"HMGB2",10
"HMGB3",10
"HMGB4",6
"HMGCL",10
"HMGCLL1",6
"HMGCR",10
"HMGCS1",10
"HMGCS2",7
"HMGN1",3
"HMGN2",3
"HMGN3",10
"HMGN4",10
"HMGN5",6
"HMGXB3",10
"HMGXB4",10
"HMHB1",5
"HMMR",9
"HMOX1",10
"HMOX2",10
"HMSD",3
"HMX1",10
"HMX2",5
"HMX3",3
"HNF1A",10
"HNF1B",10
"HNF4A",10
"HNF4G",4
"HNMT",10
"HNRNPA0",10
"HNRNPA1",10
"HNRNPA1L2",3
"HNRNPA2B1",10
"HNRNPA3",10
"HNRNPAB",10
"HNRNPC",10
"HNRNPCL1",9
"HNRNPD",10
"HNRNPDL",8
"HNRNPF",10
"HNRNPH1",10
"HNRNPH2",3
"HNRNPH3",10
"HNRNPK",10
"HNRNPL",10
"HNRNPLL",8
"HNRNPM",10
"HNRNPR",10
"HNRNPU",10
"HNRNPUL1",10
"HNRNPUL2",10
"HOATZ",4
"HOGA1",8
"HOMER1",10
"HOMER2",9
"HOMER3",10
"HOMEZ",8
"HOOK1",10
"HOOK2",10
"HOOK3",10
"HOPX",10
"HORMAD1",3
"HORMAD2",6
"HOXA1",8
"HOXA10",10
"HOXA11",8
"HOXA13",2
"HOXA2",7
"HOXA3",10
"HOXA4",10
"HOXA5",10
"HOXA6",10
"HOXA7",10
"HOXA9",3
"HOXB1",10
"HOXB13",8
"HOXB2",10
"HOXB3",10
"HOXB4",10
"HOXB5",10
"HOXB6",10
"HOXB7",9
"HOXB8",5
"HOXB9",8
"HOXC10",9
"HOXC11",7
"HOXC12",5
"HOXC13",8
"HOXC4",9
"HOXC5",10
"HOXC6",10
"HOXC8",10
"HOXC9",5
"HOXD1",9
"HOXD10",7
"HOXD11",5
"HOXD12",6
"HOXD13",5
"HOXD3",6
"HOXD4",9
"HOXD8",9
"HOXD9",10
"HP",10
"HP1BP3",10
"HPCA",10
"HPCAL1",10
"HPCAL4",9
"HPD",6
"HPDL",8
"HPF1",8
"HPGD",10
"HPGDS",10
"HPN",10
"HPR",9
"HPRT1",10
"HPS1",10
"HPS3",10
"HPS4",10
"HPS5",10
"HPS6",10
"HPSE",9
"HPSE2",7
"HPX",10
"HR",10
"HRAS",10
"HRC",10
"HRCT1",10
"HRG",6
"HRH1",10
"HRH2",10
"HRH3",9
"HRH4",3
"HRK",6
"HRNR",3
"HROB",8
"HS1BP3",10
"HS2ST1",9
"HS3ST1",10
"HS3ST2",10
"HS3ST3A1",9
"HS3ST3B1",10
"HS3ST4",8
